InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
556042,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-06-08 12:44:00,0.29,14367.0,United Kingdom
539453,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,2010-12-17 17:08:00,2.51,,United Kingdom
547914,21931,JUMBO STORAGE BAG SUKI,10,2011-03-28 12:35:00,1.95,12594.0,Italy
C564492,S,SAMPLES,-1,2011-08-25 14:16:00,239.07,,United Kingdom
544903,22872,NUMBER TILE COTTAGE GARDEN 4,8,2011-02-24 13:43:00,1.95,18065.0,United Kingdom
577300,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-18 12:53:00,4.95,16924.0,United Kingdom
551275,23010,CIRCUS PARADE BABY GIFT SET,1,2011-04-27 13:03:00,16.95,13285.0,United Kingdom
556459,23206,LUNCH BAG APPLE DESIGN,2,2011-06-10 17:25:00,4.13,,United Kingdom
577549,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-11-20 15:00:00,0.42,17841.0,United Kingdom
557954,21754,HOME BUILDING BLOCK WORD,1,2011-06-23 18:44:00,5.95,15023.0,United Kingdom
564731,23199,JUMBO BAG APPLES,10,2011-08-28 12:57:00,2.08,16186.0,United Kingdom
568894,23377,PACK OF 12 DOLLY GIRL TISSUES,1,2011-09-29 13:04:00,0.39,17528.0,United Kingdom
548212,20685,DOORMAT RED RETROSPOT,2,2011-03-30 09:12:00,7.95,12456.0,Switzerland
555845,21992,VINTAGE PAISLEY STATIONERY SET,6,2011-06-07 13:19:00,1.25,17015.0,United Kingdom
563376,22384,LUNCH BAG PINK POLKADOT,2,2011-08-16 10:36:00,1.65,15752.0,United Kingdom
572103,20772,GARDEN PATH JOURNAL,1,2011-10-20 15:57:00,2.55,17571.0,United Kingdom
581217,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-12-08 09:20:00,3.29,,United Kingdom
550495,21175,GIN + TONIC DIET METAL SIGN,6,2011-04-18 15:00:00,2.55,13769.0,United Kingdom
564061,23326,HANGING MINI COLOURED BOTTLES,28,2011-08-22 14:38:00,0.63,14505.0,United Kingdom
544684,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-02-22 16:32:00,7.46,,United Kingdom
568188,22427,ENAMEL FLOWER JUG CREAM,1,2011-09-25 14:33:00,5.95,16049.0,United Kingdom
572552,22098,BOUDOIR SQUARE TISSUE BOX,1,2011-10-24 17:07:00,2.46,14096.0,United Kingdom
569236,35964,FOLKART CLIP ON STARS,4,2011-10-02 15:49:00,0.39,14432.0,United Kingdom
550352,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-18 10:21:00,2.95,16719.0,United Kingdom
555845,22291,HANGING CHICK CREAM DECORATION,2,2011-06-07 13:19:00,1.45,17015.0,United Kingdom
553545,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-05-17 15:37:00,2.46,,United Kingdom
563352,22470,HEART OF WICKER LARGE,6,2011-08-15 14:32:00,2.95,15706.0,United Kingdom
546104,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-03-09 12:19:00,4.95,14527.0,United Kingdom
578277,22616,PACK OF 12 LONDON TISSUES ,36,2011-11-23 13:51:00,0.39,12723.0,France
543799,21755,LOVE BUILDING BLOCK WORD,4,2011-02-13 11:22:00,5.95,17236.0,United Kingdom
561512,22470,HEART OF WICKER LARGE,1,2011-07-27 15:09:00,2.95,14534.0,United Kingdom
553686,20726,LUNCH BAG WOODLAND,10,2011-05-18 13:58:00,1.65,14911.0,EIRE
538149,21494,ROTATING LEAVES T-LIGHT HOLDER,3,2010-12-09 16:27:00,5.91,,United Kingdom
575947,20679,EDWARDIAN PARASOL RED,1,2011-11-13 11:50:00,12.46,,United Kingdom
546136,84923,PINK BUTTERFLY HANDBAG W BOBBLES,2,2011-03-09 16:32:00,4.13,,United Kingdom
545191,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-28 15:39:00,2.95,12811.0,Portugal
546760,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-03-16 14:00:00,4.95,12597.0,Spain
580983,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-12-06 16:26:00,5.79,,United Kingdom
547985,22081,RIBBON REEL FLORA + FAUNA ,10,2011-03-29 08:43:00,1.65,16455.0,United Kingdom
538566,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,2,2010-12-13 11:21:00,1.66,,United Kingdom
546429,16207A,PINK STRAWBERRY HANDBAG ,2,2011-03-13 15:25:00,2.95,17611.0,United Kingdom
544408,22704,WRAP RED APPLES ,25,2011-02-18 13:29:00,0.42,16726.0,United Kingdom
552229,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-05-06 15:40:00,1.63,,United Kingdom
539326,22794,SWEETHEART WIRE MAGAZINE RACK,3,2010-12-17 09:22:00,7.95,14560.0,United Kingdom
574826,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-11-07 10:58:00,2.08,15870.0,United Kingdom
546527,20719,WOODLAND CHARLOTTE BAG,20,2011-03-14 13:00:00,0.72,15061.0,United Kingdom
559163,90071,RUBY GLASS CLUSTER EARRINGS,1,2011-07-06 16:33:00,1.23,,United Kingdom
550953,21242,RED RETROSPOT PLATE ,2,2011-04-21 16:17:00,3.29,,United Kingdom
550740,85049g,CHOCOLATE BOX RIBBONS ,2,2011-04-20 11:33:00,2.46,,United Kingdom
558705,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-07-01 12:52:00,1.65,12748.0,United Kingdom
553863,22432,WATERING CAN PINK BUNNY,6,2011-05-19 14:05:00,1.95,13418.0,United Kingdom
552554,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-05-10 11:04:00,3.29,12843.0,United Kingdom
546136,22197,SMALL POPCORN HOLDER,1,2011-03-09 16:32:00,1.63,,United Kingdom
553923,21394,RED POLKADOT BEAKER ,96,2011-05-20 09:30:00,0.39,13266.0,United Kingdom
579171,22897,OVEN MITT APPLES DESIGN,2,2011-11-28 14:30:00,1.45,13030.0,United Kingdom
576618,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,1,2011-11-15 17:00:00,3.32,,United Kingdom
541497,70007,HI TEC ALPINE HAND WARMER,1,2011-01-18 15:19:00,1.63,,United Kingdom
571670,22483,RED GINGHAM TEDDY BEAR ,6,2011-10-18 13:12:00,2.95,12611.0,Italy
574072,21756,BATH BUILDING BLOCK WORD,3,2011-11-02 14:58:00,6.25,15414.0,United Kingdom
C548834,M,Manual,-1,2011-04-04 13:09:00,2053.07,12744.0,Singapore
576665,22419,LIPSTICK PEN RED,3,2011-11-16 11:46:00,0.42,17841.0,United Kingdom
566952,21213,PACK OF 72 SKULL CAKE CASES,1,2011-09-15 16:37:00,1.25,,United Kingdom
559807,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,2011-07-12 14:48:00,0.83,17841.0,United Kingdom
568719,21801,CHRISTMAS TREE DECORATION WITH BELL,8,2011-09-28 16:19:00,0.42,,United Kingdom
568712,23210,WHITE ROCKING HORSE HAND PAINTED,1,2011-09-28 15:50:00,1.25,17841.0,United Kingdom
562218,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-08-03 14:07:00,1.25,13851.0,United Kingdom
580434,23322,LARGE WHITE HEART OF WICKER,1,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
571082,22340,NOEL GARLAND PAINTED ZINC ,2,2011-10-13 15:25:00,0.83,,United Kingdom
573329,22383,LUNCH BAG SUKI DESIGN ,4,2011-10-30 11:19:00,1.65,14810.0,United Kingdom
580399,21115,ROSE CARAVAN DOORSTOP,2,2011-12-04 11:45:00,1.95,13471.0,United Kingdom
546648,22076,6 RIBBONS EMPIRE  ,1,2011-03-15 14:15:00,2.46,,United Kingdom
557222,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-17 13:14:00,0.55,14936.0,Channel Islands
579674,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-11-30 13:05:00,1.25,13012.0,United Kingdom
537623,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-07 14:31:00,1.25,15858.0,United Kingdom
550333,21755,LOVE BUILDING BLOCK WORD,3,2011-04-17 14:06:00,5.95,15410.0,United Kingdom
569545,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-10-04 16:37:00,1.25,,United Kingdom
578827,21147,JINGLE BELLS TREE DECORATION,1,2011-11-25 14:25:00,1.63,,United Kingdom
542794,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,10,2011-02-01 10:56:00,2.46,,United Kingdom
555926,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-06-07 17:34:00,1.45,,United Kingdom
546909,21392,RED POLKADOT PUDDING BOWL,4,2011-03-17 19:01:00,0.39,14056.0,United Kingdom
548310,21577,SAVE THE PLANET COTTON TOTE BAG,4,2011-03-30 12:04:00,2.25,,United Kingdom
560090,84356,POMPOM CURTAIN,1,2011-07-14 16:46:00,5.79,,United Kingdom
565766,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-09-06 14:23:00,1.25,17841.0,United Kingdom
546486,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-03-14 11:41:00,0.55,15039.0,United Kingdom
576837,22905,CALENDAR IN SEASON DESIGN,3,2011-11-16 15:16:00,2.46,,United Kingdom
580260,23419,HOME SWEET HOME BOTTLE ,3,2011-12-02 12:36:00,2.08,14085.0,United Kingdom
569220,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-10-02 13:26:00,0.85,16007.0,United Kingdom
573576,22991,GIRAFFE WOODEN RULER,5,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
537135,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-05 12:35:00,1.25,17059.0,United Kingdom
549943,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-04-13 12:09:00,1.25,13544.0,United Kingdom
C543837,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-14 10:56:00,12.75,14431.0,United Kingdom
574575,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,3,2011-11-04 17:03:00,0.39,14971.0,United Kingdom
566450,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-09-12 16:12:00,0.55,15673.0,United Kingdom
580367,22074,6 RIBBONS SHIMMERING PINKS ,2,2011-12-02 16:39:00,1.25,,United Kingdom
546850,22396,MAGNETS PACK OF 4 RETRO PHOTO,5,2011-03-17 13:20:00,1.25,13268.0,United Kingdom
581098,15056BL,EDWARDIAN PARASOL BLACK,6,2011-12-07 11:42:00,5.95,14911.0,EIRE
568567,23209,LUNCH BAG VINTAGE DOILY ,1,2011-09-27 18:41:00,4.13,,United Kingdom
562377,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-08-04 15:04:00,4.15,14535.0,United Kingdom
577615,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-11-21 10:22:00,1.45,12658.0,Germany
543467,20802,SMALL GLASS SUNDAE DISH CLEAR,4,2011-02-08 14:35:00,3.29,,United Kingdom
565236,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-09-02 09:45:00,1.65,14276.0,United Kingdom
536587,22867,HAND WARMER BIRD DESIGN,12,2010-12-01 16:33:00,2.1,14142.0,United Kingdom
581219,22600,CHRISTMAS RETROSPOT STAR WOOD,1,2011-12-08 09:28:00,1.63,,United Kingdom
574561,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-11-04 15:52:00,2.46,,United Kingdom
570697,23212,HEART WREATH DECORATION WITH BELL,12,2011-10-12 09:10:00,1.25,15281.0,United Kingdom
547786,21061,PARTY INVITES FOOTBALL,1,2011-03-25 11:44:00,0.85,14587.0,United Kingdom
547658,21154,RED RETROSPOT OVEN GLOVE ,4,2011-03-24 13:04:00,1.25,13736.0,United Kingdom
559813,23081,GREEN METAL BOX ARMY SUPPLIES,2,2011-07-12 15:42:00,8.25,18272.0,United Kingdom
575874,22418,10 COLOUR SPACEBOY PEN,24,2011-11-11 12:56:00,0.85,17054.0,United Kingdom
548728,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-04-04 09:55:00,2.1,13198.0,United Kingdom
541405,22631,CIRCUS PARADE LUNCH BOX ,12,2011-01-17 15:17:00,1.95,12683.0,France
565234,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2011-09-02 09:38:00,1.63,,United Kingdom
572318,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-10-23 16:19:00,0.55,15436.0,United Kingdom
567211,22189,CREAM HEART CARD HOLDER,3,2011-09-19 11:02:00,3.95,14159.0,United Kingdom
538008,22704,WRAP RED APPLES ,25,2010-12-09 12:17:00,0.42,12683.0,France
556341,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-06-10 11:36:00,7.95,16614.0,United Kingdom
565682,21213,PACK OF 72 SKULL CAKE CASES,4,2011-09-06 10:42:00,0.55,14796.0,United Kingdom
547571,22087,PAPER BUNTING WHITE LACE,6,2011-03-24 09:52:00,2.95,16265.0,United Kingdom
540482,21982,PACK OF 12 SUKI TISSUES ,12,2011-01-07 15:48:00,0.29,14672.0,United Kingdom
575137,21889,WOODEN BOX OF DOMINOES,12,2011-11-08 15:13:00,1.25,13090.0,United Kingdom
548373,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-30 16:34:00,4.13,,United Kingdom
577358,22653,BUTTON BOX ,11,2011-11-18 15:59:00,1.63,,United Kingdom
573264,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,5,2011-10-28 12:36:00,1.65,14415.0,United Kingdom
567062,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-09-16 11:48:00,0.85,16108.0,United Kingdom
575683,22666,RECIPE BOX PANTRY YELLOW DESIGN,192,2011-11-10 15:51:00,2.55,17389.0,United Kingdom
537666,84836,ZINC METAL HEART DECORATION,1,2010-12-07 18:36:00,2.51,,United Kingdom
574678,22349,DOG BOWL CHASING BALL DESIGN,6,2011-11-06 12:36:00,3.75,13365.0,United Kingdom
545681,21242,RED RETROSPOT PLATE ,2,2011-03-06 11:28:00,1.69,16923.0,United Kingdom
559816,22609,PENS ASSORTED SPACEBALL,5,2011-07-12 16:11:00,0.42,,United Kingdom
568703,23321,SMALL WHITE HEART OF WICKER,10,2011-09-28 15:21:00,1.65,12748.0,United Kingdom
567756,23294,SET OF 6 SNACK LOAF BAKING CASES,56,2011-09-22 10:52:00,0.83,12678.0,France
578344,22562,MONSTERS STENCIL CRAFT,1,2011-11-24 09:21:00,2.46,,United Kingdom
579408,21642,ASSORTED TUTTI FRUTTI PEN,1,2011-11-29 12:34:00,0.29,14701.0,United Kingdom
536744,22898,CHILDRENS APRON APPLES DESIGN,25,2010-12-02 13:36:00,1.95,14466.0,United Kingdom
544662,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-02-22 14:10:00,2.55,12845.0,United Kingdom
540968,22113,GREY HEART HOT WATER BOTTLE,8,2011-01-12 13:40:00,3.75,17338.0,United Kingdom
568883,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-09-29 12:43:00,0.85,18198.0,United Kingdom
562553,90214P,"LETTER ""P"" BLING KEY RING",1,2011-08-05 16:34:00,0.83,,United Kingdom
576339,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2011-11-14 15:27:00,2.46,14096.0,United Kingdom
555847,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-06-07 13:27:00,1.95,14880.0,United Kingdom
547793,22180,RETROSPOT LAMP,2,2011-03-25 12:10:00,9.95,14758.0,United Kingdom
573511,22492,MINI PAINT SET VINTAGE ,36,2011-10-31 12:25:00,0.65,12347.0,Iceland
563638,16225,RATTLE SNAKE EGGS,2,2011-08-18 10:36:00,1.25,15311.0,United Kingdom
551558,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-05-03 10:41:00,0.55,17841.0,United Kingdom
573576,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2011-10-31 14:09:00,2.46,14096.0,United Kingdom
569687,22704,WRAP RED APPLES ,25,2011-10-05 14:53:00,0.42,13709.0,United Kingdom
544167,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-02-16 13:14:00,9.95,14755.0,United Kingdom
580730,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2011-12-05 17:28:00,9.15,,United Kingdom
539958,84251C,"GREETING CARD, TWO SISTERS.",13,2010-12-23 13:26:00,0.43,,United Kingdom
569858,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,2011-10-06 14:33:00,3.75,12939.0,United Kingdom
541516,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2011-01-18 17:34:00,2.46,,United Kingdom
579544,22970,LONDON BUS COFFEE MUG,6,2011-11-30 10:15:00,2.55,14540.0,United Kingdom
550034,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-14 11:48:00,1.69,16187.0,United Kingdom
552229,90103,PURPLE FRANGIPANI NECKLACE,1,2011-05-06 15:40:00,2.48,,United Kingdom
558710,21990,MODERN FLORAL STATIONERY SET,2,2011-07-01 13:04:00,1.25,15483.0,United Kingdom
577785,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-21 16:25:00,4.95,16369.0,United Kingdom
539436,21192,WHITE BELL HONEYCOMB PAPER ,2,2010-12-17 14:49:00,3.36,,United Kingdom
563518,POST,POSTAGE,2,2011-08-17 10:56:00,28.0,12421.0,Spain
580115,23209,LUNCH BAG VINTAGE DOILY ,2,2011-12-01 16:22:00,4.13,,United Kingdom
553731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-05-19 08:26:00,2.95,12481.0,Germany
554977,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2011-05-29 11:03:00,2.95,16444.0,United Kingdom
569901,22727,ALARM CLOCK BAKELIKE RED ,1,2011-10-06 16:20:00,3.75,12923.0,United Kingdom
552281,23182,TOILET SIGN OCCUPIED OR VACANT,12,2011-05-08 12:42:00,0.83,15704.0,United Kingdom
563563,22568,FELTCRAFT CUSHION OWL,240,2011-08-17 14:03:00,3.39,16029.0,United Kingdom
570872,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-10-12 16:40:00,4.13,,United Kingdom
551170,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-04-26 16:40:00,6.35,15145.0,United Kingdom
547870,22084,PAPER CHAIN KIT EMPIRE,2,2011-03-27 14:18:00,2.95,13668.0,United Kingdom
562593,22997,TRAVEL CARD WALLET UNION JACK,3,2011-08-07 15:43:00,0.42,16549.0,United Kingdom
551005,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-04-26 09:48:00,4.13,,United Kingdom
564837,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2011-08-30 12:40:00,1.63,,United Kingdom
569220,21931,JUMBO STORAGE BAG SUKI,1,2011-10-02 13:26:00,2.08,16007.0,United Kingdom
579102,23174,REGENCY SUGAR BOWL GREEN,4,2011-11-28 11:33:00,4.15,14911.0,EIRE
544837,22030,SWALLOWS GREETING CARD,12,2011-02-24 10:29:00,0.42,15910.0,United Kingdom
562608,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2011-08-08 11:45:00,0.85,15502.0,United Kingdom
546685,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-03-16 09:52:00,4.95,15687.0,United Kingdom
555844,21987,PACK OF 6 SKULL PAPER CUPS,2,2011-06-07 13:10:00,0.65,14711.0,United Kingdom
578022,21064,BOOM BOX SPEAKER BOYS,1,2011-11-22 13:25:00,5.95,17371.0,United Kingdom
566400,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-12 13:16:00,1.65,17139.0,United Kingdom
572540,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-10-24 16:17:00,4.13,,United Kingdom
559678,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-07-11 14:43:00,1.65,16033.0,United Kingdom
579458,23313,VINTAGE CHRISTMAS BUNTING,1,2011-11-29 14:38:00,4.95,16549.0,United Kingdom
552256,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-05-08 10:43:00,1.25,16621.0,United Kingdom
557949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-23 17:20:00,2.95,15530.0,United Kingdom
577053,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-11-17 14:17:00,1.25,13001.0,United Kingdom
544803,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-02-23 14:29:00,1.65,14606.0,United Kingdom
560108,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-07-15 08:59:00,2.95,16979.0,United Kingdom
547873,22480,RED TEA TOWEL CLASSIC DESIGN,3,2011-03-27 15:33:00,1.25,13240.0,United Kingdom
575718,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2,2011-11-10 18:04:00,1.65,16907.0,United Kingdom
552638,21115,ROSE CARAVAN DOORSTOP,2,2011-05-10 13:00:00,6.75,17700.0,United Kingdom
541417,22795,SWEETHEART RECIPE BOOK STAND,1,2011-01-17 16:23:00,6.75,16033.0,United Kingdom
558713,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,2011-07-01 13:07:00,1.69,15483.0,United Kingdom
575117,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-11-08 14:22:00,2.49,12748.0,United Kingdom
580771,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,4,2011-12-06 10:58:00,0.79,16015.0,United Kingdom
540681,22134,MINI LADLE LOVE HEART RED ,3,2011-01-10 16:25:00,0.43,,United Kingdom
572123,84832,ZINC WILLIE WINKIE  CANDLE STICK,192,2011-10-21 08:40:00,0.72,14646.0,Netherlands
571931,22104,MIRROR MOSAIC CANDLE PLATE,4,2011-10-19 16:59:00,1.63,,United Kingdom
541696,22335,HEART DECORATION PAINTED ZINC ,2,2011-01-20 18:08:00,1.25,,United Kingdom
557975,23202,JUMBO BAG VINTAGE LEAF,20,2011-06-24 10:33:00,2.08,15981.0,United Kingdom
543831,85099B,JUMBO BAG RED RETROSPOT,400,2011-02-14 09:57:00,1.65,15769.0,United Kingdom
579293,23151,ZINC SWEETHEART SOAP DISH,2,2011-11-29 11:22:00,2.49,14419.0,United Kingdom
570282,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2011-10-10 11:20:00,0.83,13473.0,United Kingdom
563706,22727,ALARM CLOCK BAKELIKE RED ,8,2011-08-18 14:48:00,3.75,14189.0,United Kingdom
571219,22712,CARD DOLLY GIRL ,12,2011-10-14 13:35:00,0.42,15601.0,United Kingdom
543815,22921,HERB MARKER CHIVES ,2,2011-02-13 15:18:00,0.65,17255.0,United Kingdom
560089,22970,LONDON BUS COFFEE MUG,6,2011-07-14 16:45:00,2.55,12748.0,United Kingdom
577816,23296,SET OF 6 TEA TIME BAKING CASES,24,2011-11-22 09:17:00,1.25,18139.0,United Kingdom
562210,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-08-03 13:10:00,9.95,13486.0,United Kingdom
552950,22788,BROCANTE COAT RACK,1,2011-05-12 12:01:00,9.95,16116.0,United Kingdom
563181,23110,PARISIENNE KEY CABINET ,2,2011-08-12 14:32:00,5.75,16612.0,United Kingdom
551277,22156,HEART DECORATION WITH PEARLS ,3,2011-04-27 13:06:00,0.85,13637.0,United Kingdom
559128,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-07-06 12:39:00,2.1,17238.0,United Kingdom
550131,22714,CARD BIRTHDAY COWBOY,12,2011-04-14 13:27:00,0.42,15935.0,United Kingdom
562713,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-08-08 15:17:00,2.55,15189.0,United Kingdom
562200,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-03 12:21:00,4.95,17719.0,United Kingdom
566446,22383,LUNCH BAG SUKI DESIGN ,2,2011-09-12 15:40:00,1.65,,United Kingdom
541789,22794,SWEETHEART WIRE MAGAZINE RACK,10,2011-01-21 13:07:00,6.75,14088.0,United Kingdom
572302,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,2011-10-23 14:47:00,0.39,15427.0,United Kingdom
539453,22374,AIRLINE BAG VINTAGE JET SET RED,1,2010-12-17 17:08:00,8.47,,United Kingdom
544592,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-02-21 15:30:00,8.95,16775.0,United Kingdom
557625,21084,SET/6 COLLAGE PAPER CUPS,24,2011-06-21 14:23:00,0.19,15159.0,United Kingdom
543107,21504,SKULLS GREETING CARD,12,2011-02-03 12:27:00,0.42,13800.0,United Kingdom
552857,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-05-11 15:34:00,5.79,,United Kingdom
568207,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-09-25 15:34:00,2.1,15150.0,United Kingdom
536530,82552,WASHROOM METAL SIGN,1,2010-12-01 13:21:00,1.45,17905.0,United Kingdom
569474,23367,SET 12 COLOUR PENCILS SPACEBOY ,6,2011-10-04 12:39:00,0.65,14178.0,United Kingdom
C544577,M,Manual,-1,2011-02-21 14:02:00,320.69,12365.0,Cyprus
580366,23350,ROLL WRAP VINTAGE SPOT ,4,2011-12-02 16:38:00,1.25,,United Kingdom
553523,22426,ENAMEL WASH BOWL CREAM,2,2011-05-17 14:46:00,8.29,,United Kingdom
554669,22815,CARD PSYCHEDELIC APPLES,12,2011-05-25 15:31:00,0.42,15203.0,United Kingdom
566115,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-09-09 10:51:00,4.15,12674.0,France
554512,22199,FRYING PAN RED RETROSPOT,1,2011-05-24 15:54:00,8.29,,United Kingdom
565234,21843,RED RETROSPOT CAKE STAND,1,2011-09-02 09:38:00,20.79,,United Kingdom
563950,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-22 10:39:00,1.65,12471.0,Germany
537237,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-12-06 09:58:00,4.21,,United Kingdom
549734,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-04-11 17:12:00,0.85,16409.0,United Kingdom
561009,21498,RED RETROSPOT WRAP ,25,2011-07-22 16:03:00,0.42,15856.0,United Kingdom
543013,85202,HANGING WOOD AND FELT HEART,2,2011-02-02 13:35:00,0.79,,United Kingdom
580664,23295,SET OF 12 MINI LOAF BAKING CASES,2,2011-12-05 14:03:00,0.83,15097.0,United Kingdom
553003,22921,HERB MARKER CHIVES ,2,2011-05-12 15:32:00,0.65,13263.0,United Kingdom
581256,21242,RED RETROSPOT PLATE ,2,2011-12-08 11:21:00,3.29,,United Kingdom
545685,16235,RECYCLED PENCIL WITH RABBIT ERASER,4,2011-03-06 11:55:00,0.21,14499.0,United Kingdom
537638,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,2010-12-07 15:28:00,0.85,,United Kingdom
577504,23506,MINI PLAYING CARDS SPACEBOY ,2,2011-11-20 12:36:00,0.42,14159.0,United Kingdom
570488,11001,ASSTD DESIGN RACING CAR PEN,2,2011-10-10 17:12:00,3.29,14096.0,United Kingdom
569406,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-10-04 09:09:00,4.95,16253.0,United Kingdom
571673,21809,CHRISTMAS HANGING TREE WITH BELL,48,2011-10-18 13:19:00,0.39,13991.0,United Kingdom
572294,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-10-23 13:10:00,2.55,13471.0,United Kingdom
565565,22374,AIRLINE BAG VINTAGE JET SET RED,2,2011-09-05 12:20:00,4.25,14534.0,United Kingdom
